Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742208486251,45, 0,42,B21121,Group 1,,,,,,
1742208089208,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742208167509,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742208169829,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742208185915,,,,,,ItemPicked,Item Book_07 Picked.,4.474871 0.7161515 -2.996313,270 353.4831 0,0,False
1742208189046,,,,,,ItemDropped,Item Book_07 Dropped.,5.810252 0.9089203 -1.250334,291.0683 69.15633 280.9598,0,False
1742208198173,,,,,,ItemPicked,Item Book_07 Picked.,5.875603 -0.03021164 -1.23481,270.1101 1.175056 0,0,False
1742208200104,,,,,,ItemDropped,Item Book_07 Dropped.,6.063529 0.9679726 -1.282057,336.9536 73.84931 297.4807,0,False
1742208201958,,,,,,ItemPicked,Item Book_07 Picked.,6.033307 -0.03000714 -1.293338,270.0198 354.6859 0,0,False
1742208209122,,,,,,ItemDropped,Item Book_07 Dropped.,11.74094 0.8935453 -1.566503,315.729 245.1382 280.7937,0,False
1742208220527,,,,,,ItemPicked,Item Book_10 Picked.,4.570456 0.7161553 -1.580771,270 356.5027 0,0,False
1742208226779,,,,,,ItemDropped,Item Book_10 Dropped.,11.76207 0.8793569 -0.8597894,300.6235 249.7801 339.3775,0,False
1742208236197,,,,,,ItemPicked,Item Book_42 Picked.,4.504783 0.7161542 -0.1247235,270 0.1566247 0,0,False
1742208241917,,,,,,ItemDropped,Item Book_42 Dropped.,11.85544 0.9348956 -0.7869304,289.5974 300.2635 308.2067,0,False
1742208244393,,,,,,ItemPicked,Item Book_42 Picked.,12.44636 0.815834 -0.8062477,270 254.8797 0,0,False
1742208244981,,,,,,ItemDropped,Item Book_42 Dropped.,12.16319 0.8521065 -0.8910102,281.4836 79.28692 209.778,0,False
1742208253289,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742208255788,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742208266327,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742208269069,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742208271669,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742208275256,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742208275256,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275263,,,,,,BookPlaced,Book placed on the shelf.,-4.452038 0.8425903 0.2821371,359.8925 -0.002339209 359.9161,0,False
1742208275263,,,,,,BookPlaced,Book placed on the shelf.,-4.440318 0.8426191 0.3557655,359.9033 359.9927 359.9123,0,False
1742208275263,,,,,,BookPlaced,Book placed on the shelf.,-4.438061 0.8426025 0.2602698,359.8885 0.002102072 359.9244,0,False
1742208275263,,,,,,BookPlaced,Book placed on the shelf.,-4.463401 0.8425656 0.2202157,359.8893 359.9907 359.9185,0,False
1742208275263,,,,,,BookPlaced,Book placed on the shelf.,-4.435458 0.170688 0.3262002,359.9339 0.003921467 359.9451,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.434093 0.1706539 0.3563425,359.9245 0.0009875922 359.9161,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.460687 0.8425577 0.1804532,359.8896 359.9912 359.9268,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.425809 0.1706697 0.2112063,359.9374 0.006662252 359.9698,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.423922 0.1705062 0.1806466,359.9441 359.9871 359.885,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.42345 0.1706837 0.3769685,359.9277 0.001868703 359.9232,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.421224 0.170688 0.2431313,359.9576 0.00598593 359.9651,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.419271 0.1707368 0.298216,359.9433 0.00746218 359.972,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.403441 0.1706378 0.1518654,359.9355 0.006071938 359.9699,0,False
1742208275264,,,,,,BookPlaced,Book placed on the shelf.,-4.42405 0.8446611 0.1410095,0 0 0,0,False
1742208275265,,,,,,BookPlaced,Book placed on the shelf.,-4.402662 0.8425902 0.3130945,359.8887 359.9882 359.8949,0,False
1742208275265,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.5100431 0.291341,0 0 0,0,False
1742208275265,,,,,,BookPlaced,Book placed on the shelf.,-4.395062 0.5018944 0.1796609,359.9637 359.4983 0.3157872,0,False
1742208275265,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.506276 0.2368213,0 0 0,0,False
1742208275265,,,,,,BookPlaced,Book placed on the shelf.,-4.330052 0.4884911 0.1413149,359.6446 359.8749 359.8981,0,False
1742208275265,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275266,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275268,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275270,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275271,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275272,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275274,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208275275,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276254,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276271,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276295,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276318,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276340,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276352,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276374,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276395,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276418,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276440,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276452,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276473,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276495,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276518,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276540,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276552,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276573,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276595,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276618,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276641,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276652,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276673,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276696,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276717,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276740,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276751,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276774,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742208276797,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
