Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742470927089,10, 0,61,b21232,Group 3,,,,,,
1742470513137,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742470533712,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742470535544,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742470571684,,,,,,ItemPicked,Item Book_42 Picked.,4.504169 0.7161545 -0.119512,270 359.1682 0,0,False
1742470576669,,,,,,ItemObserved,Observed Book_42,9.102589 1.01711 -0.06883514,298.0843 228.4516 324.2736,0,False
1742470577860,,,,,,ItemDropped,Item Book_42 Dropped.,11.76238 0.7365181 -0.9105491,297.0962 217.1704 325.1719,0,False
1742470585676,,,,,,ItemPicked,Item Book_42 Picked.,11.71618 -0.01026869 -0.6269206,89.89532 124.4917 0,0,False
1742470587408,,,,,,ItemDropped,Item Book_42 Dropped.,11.88025 0.8834228 -1.01684,52.82672 28.53834 236.5169,0,False
1742470595905,,,,,,ItemPicked,Item Book_10 Picked.,4.571947 0.7161516 -1.593474,270 0.2834136 0,0,False
1742470600912,,,,,,ItemObserved,Observed Book_10,5.824868 0.9726921 -2.306848,288.3665 229.9954 288.0453,0,False
1742470603312,,,,,,ItemDropped,Item Book_10 Dropped.,11.94001 0.8692081 -1.514881,281.0074 204.9794 329.1281,0,False
1742470614274,,,,,,ItemPicked,Item Book_07 Picked.,4.476781 0.7161511 -3.015202,270 0.17298 0,0,False
1742470619281,,,,,,ItemObserved,Observed Book_07,9.533398 0.8365948 -0.966554,287.0175 292.4556 262.7171,0,False
1742470620370,,,,,,ItemDropped,Item Book_07 Dropped.,12.1217 0.8327426 -1.077197,278.7701 207.8657 28.19135,0,False
1742470642994,,,,,,ItemPicked,Item monitor Picked.,9.711232 0.6856397 -4.121309,270.0396 75.03816 0,0,False
1742470648000,,,,,,ItemObserved,Observed monitor,9.192072 1.438446 -3.604157,274.2659 301.1066 152.4878,0,False
1742470651999,,,,,,ItemDropped,Item monitor Dropped.,9.158038 0.8552892 -3.54735,290.7172 316.8564 134.7851,0,False
1742470660104,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742470716320,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742470716320,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742470716328,,,,,,BookPlaced,Book placed on the shelf.,-4.452008 0.8426028 0.2821452,359.891 359.9907 359.9208,0,False
1742470716328,,,,,,BookPlaced,Book placed on the shelf.,-4.440284 0.8426299 0.355775,359.9013 359.9858 359.9164,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.438084 0.8425699 0.2602817,359.8814 0.009103382 359.9121,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.463383 0.8425735 0.2202312,359.8856 359.9776 359.9203,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.435427 0.1707274 0.3262121,359.9254 0.01293561 359.954,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.434136 0.170619 0.3562185,359.9708 -0.001936413 359.8797,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.460676 0.8425646 0.1804685,359.8857 359.9785 359.9269,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.425792 0.1707056 0.2112192,359.9281 0.0154228 359.9778,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.423856 0.1705761 0.1805419,359.9728 0.0009680409 359.9071,0,False
1742470716329,,,,,,BookPlaced,Book placed on the shelf.,-4.423397 0.1707411 0.3769681,359.9224 0.01200967 359.9413,0,False
1742470716330,,,,,,BookPlaced,Book placed on the shelf.,-4.421309 0.1706047 0.2430588,359.9895 -0.002958411 359.8987,0,False
