timestamps,TP9,AF7,AF8,TP10
1742380062.872,966.309,228.516,755.371,967.285
1742380062.876,966.309,-579.102,299.805,967.285
1742380062.88,966.309,-27.344,222.656,967.285
1742380062.884,966.309,613.77,677.246,967.285
1742380062.888,966.309,663.574,958.496,967.285
1742380062.892,966.309,703.125,908.691,966.797
1742380062.896,966.309,332.031,604.492,966.797
1742380062.899,966.309,-585.938,213.379,966.797
1742380062.903,966.309,-91.797,498.535,966.797
1742380062.907,966.309,599.609,893.066,966.797
1742380062.911,966.309,241.699,650.879,966.797
1742380062.915,966.309,-240.723,182.617,966.797
1742380063.1,-1000.0,396.973,-52.734,-1000.0
1742380063.104,-1000.0,325.195,-80.566,-1000.0
1742380063.108,-1000.0,-124.023,-276.367,-1000.0
1742380063.112,-1000.0,-709.473,-608.398,-1000.0
1742380063.116,-1000.0,-276.367,-502.441,-1000.0
1742380063.12,-1000.0,628.418,-134.766,-1000.0
1742380063.124,-1000.0,295.41,-123.047,-1000.0
1742380063.127,-1000.0,-574.707,-400.879,-1000.0
1742380063.131,-1000.0,-950.195,-750.488,-1000.0
1742380063.135,-1000.0,-342.285,-560.059,-1000.0
1742380063.139,-1000.0,438.477,-54.199,-1000.0
1742380063.143,-1000.0,502.93,195.801,-1000.0
1742380063.757,139.648,-669.434,-231.934,966.797
1742380063.761,450.195,345.703,130.859,970.215
1742380063.765,999.512,557.129,243.652,952.148
1742380063.769,999.512,-0.977,86.914,924.805
1742380063.773,475.098,-690.918,-403.32,999.512
1742380063.777,-1000.0,-1000.0,-382.812,-188.965
1742380063.781,-421.875,222.656,79.102,-412.109
1742380063.784,961.914,814.453,249.512,993.164
1742380063.788,999.512,-235.84,76.66,999.512
1742380063.792,27.344,-1000.0,-359.863,137.207
1742380063.796,-1000.0,-764.16,-478.516,-1000.0
1742380063.8,-1000.0,163.086,-158.691,-1000.0
1742380064.358,-131.348,710.938,256.836,-148.438
1742380064.362,999.512,459.961,101.074,999.512
1742380064.366,152.832,-795.41,-390.625,156.25
1742380064.37,-1000.0,-608.887,-295.898,-1000.0
1742380064.374,-1000.0,152.832,166.992,-1000.0
1742380064.378,-250.488,655.762,354.004,-248.535
1742380064.382,999.512,592.773,195.312,999.512
1742380064.385,168.945,-689.453,-304.199,166.016
1742380064.389,-1000.0,-990.723,-287.598,-1000.0
1742380064.393,-1000.0,-91.309,166.016,-1000.0
1742380064.397,-260.742,829.102,416.992,-313.477
1742380064.401,999.512,621.094,244.629,999.512
1742380065.153,438.477,451.172,74.219,973.633
1742380065.157,999.512,451.66,139.648,936.523
1742380065.161,999.512,-63.965,1.465,968.75
1742380065.165,540.039,-687.012,-364.258,999.512
1742380065.169,-1000.0,-766.113,-322.266,-323.73
1742380065.173,-148.926,622.559,159.18,-96.68
1742380065.177,999.512,792.48,291.016,999.512
1742380065.18,999.512,-570.801,44.922,943.359
1742380065.184,495.117,-977.539,-329.102,955.078
1742380065.188,-1000.0,-813.477,-318.848,-592.285
1742380065.192,-506.836,211.914,120.605,-503.906
1742380065.196,920.898,999.512,284.18,999.512
1742380065.635,900.391,-185.059,223.633,895.508
1742380065.639,952.148,-856.445,-167.969,969.238
1742380065.643,895.508,-201.66,-65.43,967.285
1742380065.647,969.238,577.637,288.086,976.562
1742380065.651,901.367,201.66,377.441,929.199
1742380065.655,999.512,176.27,189.941,976.562
1742380065.659,628.418,-261.23,-275.879,999.512
1742380065.662,-1000.0,-1000.0,-347.656,-495.117
1742380065.666,-304.688,121.094,66.895,-343.262
1742380065.67,999.512,999.512,204.59,999.512
1742380065.674,986.816,94.727,-5.371,934.082
1742380065.678,855.957,-581.055,-345.215,999.512
1742380067.403,999.512,654.297,171.875,999.512
1742380067.407,861.816,-271.973,-212.891,821.289
1742380067.411,-454.59,-736.816,-62.5,-503.906
1742380067.415,-1000.0,180.664,377.93,-1000.0
1742380067.419,-239.258,832.52,517.578,-269.531
1742380067.423,999.512,875.488,274.414,999.023
1742380067.427,997.07,79.59,-153.809,977.051
1742380067.43,-249.512,-946.777,-128.418,-275.879
1742380067.434,-1000.0,-480.469,360.352,-1000.0
1742380067.438,-189.941,688.965,857.91,-251.465
1742380067.442,999.512,698.73,724.121,999.512
1742380067.446,969.727,-367.676,32.715,954.102
1742380067.823,999.512,20.508,249.023,999.512
1742380067.827,197.754,-1000.0,-256.836,261.23
1742380067.831,-1000.0,-607.91,-120.605,-990.723
1742380067.835,-1000.0,210.938,394.531,-1000.0
1742380067.839,-2.93,730.469,590.332,29.297
1742380067.843,999.512,540.527,376.465,999.512
1742380067.847,397.461,-708.984,-177.734,431.641
1742380067.85,-907.715,-850.098,-218.262,-884.766
1742380067.854,-1000.0,-206.543,188.965,-1000.0
1742380067.858,-240.723,631.348,439.453,-219.238
1742380067.862,999.512,407.715,184.57,999.512
1742380067.866,664.062,-657.227,-424.805,726.074
1742380068.441,-1000.0,-478.027,-220.215,-1000.0
1742380068.445,-1000.0,189.941,113.281,-1000.0
1742380068.449,-140.625,699.219,94.238,-159.18
1742380068.453,627.441,433.594,-161.621,604.492
1742380068.457,-892.578,-1000.0,-640.137,-888.184
1742380068.461,-1000.0,-72.754,-443.359,-1000.0
1742380068.465,-935.547,540.039,6.836,-936.523
1742380068.468,-1000.0,-387.695,82.031,-1000.0
1742380068.472,-1000.0,-347.168,-80.078,-1000.0
1742380068.476,-1000.0,-600.586,-502.93,-1000.0
1742380068.48,-1000.0,-340.82,-494.629,-1000.0
1742380068.484,-1000.0,293.945,-93.262,-1000.0
1742380068.528,-1000.0,-626.953,-262.695,-1000.0
1742380068.532,-971.68,-332.031,-364.258,-1000.0
1742380068.536,-1000.0,384.277,-18.066,-1000.0
1742380068.54,-1000.0,474.609,331.055,-1000.0
1742380068.544,230.957,621.582,326.66,-1000.0
1742380068.548,-8.789,9.766,11.719,-1000.0
1742380068.552,-1000.0,-744.141,-221.68,-1000.0
1742380068.555,-952.148,-209.473,-35.645,-1000.0
1742380068.559,-1000.0,628.418,314.941,-1000.0
1742380068.563,356.934,731.934,250.977,-1000.0
