timestamps,TP9,AF7,AF8,TP10
1741606222.869,-192.871,10.742,-11.719,-1000.0
1741606222.873,307.617,532.715,8.789,-979.98
1741606222.877,-226.562,95.215,16.113,-1000.0
1741606222.88,-75.195,-481.934,-41.016,-1000.0
1741606222.884,-11.23,-43.945,-72.266,-1000.0
1741606222.888,-81.055,-200.684,-57.617,-919.434
1741606222.892,-162.598,95.703,-55.176,-1000.0
1741606222.896,251.953,47.363,-28.32,-743.652
1741606222.897,545.41,618.164,-43.457,563.965
1741606222.901,-599.121,-378.418,-102.051,-451.66
1741606222.905,229.98,163.086,-93.75,-1000.0
1741606222.909,-286.621,-330.566,-85.449,-1000.0
1741606222.913,520.508,496.094,-31.25,301.27
1741606222.917,-306.641,318.848,-62.5,921.875
1741606222.921,-979.98,-1000.0,-125.977,-745.117
1741606222.924,529.785,252.93,-104.98,-1000.0
1741606222.928,-466.309,-388.672,-108.887,-1000.0
1741606222.932,438.965,-126.465,-67.871,-796.387
1741606222.936,717.285,835.938,-25.879,550.293
1741606222.94,-607.91,-493.652,-61.035,-420.41
1741606222.941,200.195,182.129,-44.434,-1000.0
1741606222.945,-223.145,-294.922,-25.879,-955.566
1741606222.949,503.906,493.164,20.996,173.34
1741606222.953,-156.25,-95.703,28.809,999.512
1741606222.957,51.27,-266.113,20.508,924.316
1741606222.961,95.215,978.027,40.039,999.512
1741606222.965,-1000.0,-684.082,21.484,-588.379
1741606222.968,681.641,343.262,50.781,-814.941
1741606222.972,602.051,829.59,38.086,852.539
1741606222.976,-977.051,-1000.0,-20.996,-562.012
1741606222.98,622.559,458.008,9.766,-676.758
1741606222.984,359.863,728.516,-0.488,765.625
1741606222.941,200.195,182.129,-44.434,-1000.0
1741606222.945,-223.145,-294.922,-25.879,-955.566
1741606222.949,503.906,493.164,20.996,173.34
1741606222.953,-156.25,-95.703,28.809,999.512
1741606222.957,51.27,-266.113,20.508,924.316
1741606222.961,95.215,978.027,40.039,999.512
1741606222.965,-1000.0,-684.082,21.484,-588.379
1741606222.968,681.641,343.262,50.781,-814.941
1741606222.972,602.051,829.59,38.086,852.539
1741606222.976,-977.051,-1000.0,-20.996,-562.012
1741606222.98,622.559,458.008,9.766,-676.758
1741606222.984,359.863,728.516,-0.488,765.625
1741606223.001,-840.332,-792.969,9.277,-562.012
1741606223.005,620.605,551.27,47.363,394.043
1741606223.009,-486.328,-275.879,2.93,999.512
1741606223.013,-1000.0,-1000.0,8.301,-791.504
1741606223.017,778.809,756.836,49.805,104.98
1741606223.021,288.574,769.531,89.355,999.512
1741606223.025,-86.914,-281.25,87.402,999.512
1741606223.028,-527.832,-774.902,23.438,381.348
1741606223.032,-262.207,-709.473,31.25,-983.887
1741606223.036,944.336,735.84,51.27,536.621
1741606223.04,-656.738,-608.398,55.176,370.605
1741606223.044,79.102,-378.418,102.051,-776.367
1741606223.001,-840.332,-792.969,9.277,-562.012
1741606223.005,620.605,551.27,47.363,394.043
1741606223.009,-486.328,-275.879,2.93,999.512
1741606223.013,-1000.0,-1000.0,8.301,-791.504
1741606223.017,778.809,756.836,49.805,104.98
1741606223.021,288.574,769.531,89.355,999.512
1741606223.025,-86.914,-281.25,87.402,999.512
1741606223.028,-527.832,-774.902,23.438,381.348
1741606223.032,-262.207,-709.473,31.25,-983.887
1741606223.036,944.336,735.84,51.27,536.621
1741606223.04,-656.738,-608.398,55.176,370.605
1741606223.044,79.102,-378.418,102.051,-776.367
1741606223.047,689.453,966.797,104.004,941.895
1741606223.051,-1000.0,-778.32,88.867,501.465
1741606223.055,-165.527,-479.98,105.957,-770.508
