timestamps,TP9,AF7,AF8,TP10
1742469185.824,843.75,838.867,99.609,562.988
1742469185.828,-711.426,-700.195,-35.156,-733.887
1742469185.831,404.785,241.211,-141.602,604.492
1742469185.835,333.496,442.383,-219.238,-85.938
1742469185.839,-774.902,-826.66,-321.289,-405.762
1742469185.843,780.273,771.973,-154.297,756.348
1742469185.847,-595.703,-466.309,-216.309,-724.609
1742469185.848,-345.215,-562.988,-250.488,148.438
1742469185.852,862.793,806.641,-137.207,596.68
1742469185.856,-516.602,-489.258,-329.102,-635.742
1742469185.86,513.184,510.254,-182.617,530.273
1742469185.864,-338.867,-214.844,-241.211,-400.879
1742469185.868,-277.344,-210.938,-229.98,30.762
1742469185.872,603.516,654.297,-268.066,230.469
1742469185.875,-742.188,-724.121,-395.02,-791.504
1742469185.879,531.25,539.062,-107.91,521.973
1742469185.883,-346.68,-395.996,-260.742,-527.832
1742469185.887,-28.809,-310.059,-197.266,133.301
1742469185.891,967.773,911.133,115.234,503.418
1742469185.848,-345.215,-562.988,-250.488,148.438
1742469185.852,862.793,806.641,-137.207,596.68
1742469185.856,-516.602,-489.258,-329.102,-635.742
1742469185.86,513.184,510.254,-182.617,530.273
1742469185.864,-338.867,-214.844,-241.211,-400.879
1742469185.868,-277.344,-210.938,-229.98,30.762
1742469185.872,603.516,654.297,-268.066,230.469
1742469185.875,-742.188,-724.121,-395.02,-791.504
1742469185.879,531.25,539.062,-107.91,521.973
1742469185.883,-346.68,-395.996,-260.742,-527.832
1742469185.887,-28.809,-310.059,-197.266,133.301
1742469185.891,967.773,911.133,115.234,503.418
1742469185.892,-538.574,-549.805,33.691,-763.184
1742469185.896,530.273,434.57,156.25,477.539
1742469185.9,-293.457,-339.844,-31.738,-420.898
1742469185.904,-102.051,-299.805,25.391,35.156
1742469185.908,760.742,720.215,98.633,201.66
1742469185.912,-535.645,-540.039,77.148,-615.234
1742469185.916,632.324,602.539,489.746,648.926
1742469185.919,-499.023,-493.164,219.238,-636.719
1742469185.923,-348.633,-619.629,34.668,-14.648
1742469185.927,857.422,749.512,68.848,584.961
1742469185.931,-437.5,-409.668,-96.68,-577.148
1742469185.935,368.164,374.023,184.57,402.344
1742469185.892,-538.574,-549.805,33.691,-763.184
1742469185.896,530.273,434.57,156.25,477.539
1742469185.9,-293.457,-339.844,-31.738,-420.898
1742469185.904,-102.051,-299.805,25.391,35.156
1742469185.908,760.742,720.215,98.633,201.66
1742469185.912,-535.645,-540.039,77.148,-615.234
1742469185.916,632.324,602.539,489.746,648.926
1742469185.919,-499.023,-493.164,219.238,-636.719
1742469185.923,-348.633,-619.629,34.668,-14.648
1742469185.927,857.422,749.512,68.848,584.961
1742469185.931,-437.5,-409.668,-96.68,-577.148
1742469185.935,368.164,374.023,184.57,402.344
1742469185.937,-553.223,-517.578,-140.137,-459.961
1742469185.941,-15.625,-96.191,-182.617,357.422
1742469185.945,731.934,827.637,101.074,485.352
1742469185.949,-725.586,-670.41,104.004,-618.652
1742469185.953,465.332,533.691,315.918,582.031
1742469185.957,-594.727,-385.254,258.301,-577.148
1742469185.961,-465.332,-341.309,333.496,-69.824
1742469185.964,436.523,588.867,297.363,221.191
1742469185.968,-795.41,-779.297,40.039,-515.137
1742469185.972,579.102,609.863,250.0,812.012
1742469185.976,-367.676,-278.809,192.383,-367.676
1742469185.98,-572.754,-666.504,229.492,129.883
1742469185.982,999.512,959.961,372.559,996.582
1742469185.986,-794.922,-772.949,64.941,-775.879
1742469185.99,-460.449,-400.391,151.855,146.973
1742469185.994,428.223,606.445,177.246,196.289
1742469185.998,-748.535,-696.289,-56.641,-567.383
1742469186.002,443.848,496.582,281.738,741.699
1742469186.006,-421.387,-271.484,196.777,-565.918
1742469186.009,-1000.0,-1000.0,-65.43,-1000.0
1742469186.013,788.574,774.902,287.109,750.0
1742469186.017,-21.484,165.039,155.273,-206.543
1742469186.021,-763.184,-729.004,-30.762,-233.398
1742469186.025,872.559,943.848,395.02,956.055
1742469185.982,999.512,959.961,372.559,996.582
1742469185.986,-794.922,-772.949,64.941,-775.879
1742469185.99,-460.449,-400.391,151.855,146.973
