timestamps,TP9,AF7,AF8,TP10
1742375400.34,-1000.0,525.879,-6.348,-1000.0
1742375400.344,-1000.0,614.258,59.57,-1000.0
1742375400.34,-1000.0,525.879,-6.348,-1000.0
1742375400.344,-1000.0,614.258,59.57,-1000.0
1742375400.345,-1000.0,629.395,19.531,-1000.0
1742375400.349,-1000.0,586.426,-81.543,-1000.0
1742375400.353,-1000.0,529.297,-182.129,-1000.0
1742375400.357,-937.5,617.676,-144.043,-938.477
1742375400.361,-1000.0,596.191,-69.336,-1000.0
1742375400.365,-221.191,729.492,-51.758,-210.938
1742375400.369,999.512,724.609,-114.746,999.512
1742375400.372,949.707,441.406,-179.688,949.219
1742375400.376,938.965,486.816,-83.496,940.43
1742375400.38,984.863,548.828,20.02,981.934
1742375400.384,892.578,508.301,5.859,896.484
1742375400.388,999.512,512.695,-36.133,999.512
1742375400.345,-1000.0,629.395,19.531,-1000.0
1742375400.349,-1000.0,586.426,-81.543,-1000.0
1742375400.353,-1000.0,529.297,-182.129,-1000.0
1742375400.357,-937.5,617.676,-144.043,-938.477
1742375400.361,-1000.0,596.191,-69.336,-1000.0
1742375400.365,-221.191,729.492,-51.758,-210.938
1742375400.369,999.512,724.609,-114.746,999.512
1742375400.372,949.707,441.406,-179.688,949.219
1742375400.376,938.965,486.816,-83.496,940.43
1742375400.38,984.863,548.828,20.02,981.934
1742375400.384,892.578,508.301,5.859,896.484
1742375400.388,999.512,512.695,-36.133,999.512
1742375400.345,-1000.0,629.395,19.531,-1000.0
1742375400.349,-1000.0,586.426,-81.543,-1000.0
1742375400.353,-1000.0,529.297,-182.129,-1000.0
1742375400.357,-937.5,617.676,-144.043,-938.477
1742375400.361,-1000.0,596.191,-69.336,-1000.0
1742375400.365,-221.191,729.492,-51.758,-210.938
1742375400.369,999.512,724.609,-114.746,999.512
1742375400.372,949.707,441.406,-179.688,949.219
1742375400.376,938.965,486.816,-83.496,940.43
1742375400.38,984.863,548.828,20.02,981.934
1742375400.384,892.578,508.301,5.859,896.484
1742375400.388,999.512,512.695,-36.133,999.512
1742375400.391,426.27,286.133,-104.004,353.516
1742375400.395,-972.656,103.027,-128.418,-1000.0
1742375400.399,-1000.0,382.324,-36.621,-1000.0
1742375400.403,-953.613,492.676,-3.418,-959.473
1742375400.407,-1000.0,459.961,-55.664,-1000.0
1742375400.411,-972.656,424.316,-116.211,-964.355
1742375400.415,-985.84,388.672,-93.262,-1000.0
1742375400.418,-1000.0,432.129,14.16,-980.957
1742375400.422,190.918,591.797,145.02,310.059
1742375400.426,999.512,523.438,221.68,999.512
1742375400.43,905.273,337.891,180.664,906.25
1742375400.434,966.309,363.281,147.461,970.215
1742375400.435,972.168,417.969,211.426,974.609
1742375400.439,941.895,396.484,261.719,936.523
1742375400.443,944.824,440.43,252.441,962.891
1742375400.447,999.512,403.809,166.504,987.305
1742375400.451,-191.406,68.359,45.41,-270.996
1742375400.455,-1000.0,244.141,104.98,-1000.0
1742375400.459,-1000.0,365.234,197.754,-1000.0
1742375400.462,-406.738,416.504,209.961,-294.922
1742375400.466,963.867,599.609,195.312,999.512
1742375400.47,982.422,336.914,153.809,963.379
1742375400.474,923.828,271.484,175.781,934.082
1742375400.478,979.004,393.066,226.562,976.562
1742375400.481,903.809,377.441,197.754,904.785
1742375400.485,999.512,379.883,111.328,999.512
1742375400.489,179.199,140.625,4.883,181.152
1742375400.493,-1000.0,153.809,72.754,-1000.0
1742375400.497,-1000.0,401.855,145.02,-1000.0
1742375400.501,-332.031,620.117,84.473,-239.258
1742375400.505,979.492,579.59,-8.789,999.512
1742375400.508,973.145,186.035,-143.555,958.008
1742375400.512,927.734,254.883,-128.906,936.035
1742375400.516,992.188,327.637,-38.574,989.746
1742375400.52,894.531,278.32,-55.664,898.926
1742375400.524,999.512,316.895,-95.703,999.512
1742375400.481,903.809,377.441,197.754,904.785
1742375400.485,999.512,379.883,111.328,999.512
1742375400.489,179.199,140.625,4.883,181.152
1742375400.493,-1000.0,153.809,72.754,-1000.0
1742375400.497,-1000.0,401.855,145.02,-1000.0
1742375400.501,-332.031,620.117,84.473,-239.258
1742375400.505,979.492,579.59,-8.789,999.512
1742375400.508,973.145,186.035,-143.555,958.008
1742375400.512,927.734,254.883,-128.906,936.035
1742375400.516,992.188,327.637,-38.574,989.746
1742375400.52,894.531,278.32,-55.664,898.926
1742375400.524,999.512,316.895,-95.703,999.512
1742375400.481,903.809,377.441,197.754,904.785
1742375400.485,999.512,379.883,111.328,999.512
1742375400.489,179.199,140.625,4.883,181.152
1742375400.493,-1000.0,153.809,72.754,-1000.0
1742375400.497,-1000.0,401.855,145.02,-1000.0
1742375400.501,-332.031,620.117,84.473,-239.258
1742375400.505,979.492,579.59,-8.789,999.512
1742375400.508,973.145,186.035,-143.555,958.008
1742375400.512,927.734,254.883,-128.906,936.035
1742375400.516,992.188,327.637,-38.574,989.746
1742375400.52,894.531,278.32,-55.664,898.926
1742375400.524,999.512,316.895,-95.703,999.512
1742375400.526,579.59,104.004,-178.223,610.84
1742375400.53,-776.367,-89.355,-228.516,-738.281
1742375400.534,-1000.0,140.625,-139.648,-1000.0
1742375400.538,-499.512,472.656,-24.414,-339.844
1742375400.542,866.699,474.609,-51.27,949.219
1742375400.546,999.512,258.301,-160.645,981.934
1742375400.55,911.621,197.266,-187.012,925.293
1742375400.553,987.793,194.336,-89.355,983.887
1742375400.557,941.895,269.531,18.066,942.383
1742375400.561,945.312,247.559,16.113,948.73
1742375400.565,999.512,212.402,-53.711,999.512
1742375400.569,-175.293,98.145,-55.176,-154.785
1742375400.526,579.59,104.004,-178.223,610.84
1742375400.53,-776.367,-89.355,-228.516,-738.281
1742375400.534,-1000.0,140.625,-139.648,-1000.0
1742375400.538,-499.512,472.656,-24.414,-339.844
1742375400.542,866.699,474.609,-51.27,949.219
1742375400.546,999.512,258.301,-160.645,981.934
1742375400.55,911.621,197.266,-187.012,925.293
1742375400.553,987.793,194.336,-89.355,983.887
1742375400.557,941.895,269.531,18.066,942.383
1742375400.561,945.312,247.559,16.113,948.73
1742375400.565,999.512,212.402,-53.711,999.512
1742375400.569,-175.293,98.145,-55.176,-154.785
1742375400.573,-1000.0,201.66,69.824,-1000.0
1742375400.577,-1000.0,416.504,125.488,-964.844
1742375400.581,-97.656,465.332,29.297,160.645
1742375400.585,999.512,372.559,-30.762,999.512
1742375400.589,999.512,251.953,-59.57,829.59
1742375400.593,-116.699,177.246,-72.266,-374.512
1742375400.597,-1000.0,186.035,-15.625,-1000.0
1742375400.6,-950.684,253.418,43.945,-950.684
1742375400.604,-982.91,276.855,13.672,-986.816
1742375400.608,-955.566,254.883,-93.75,-962.891
1742375400.612,-1000.0,282.715,-48.34,-1000.0
1742375400.616,-33.691,533.203,83.008,16.113
1742375400.63,999.512,497.07,55.664,999.512
1742375400.634,938.477,271.973,-21.973,979.98
1742375400.638,939.453,197.266,-65.43,641.602
1742375400.642,-369.629,146.484,-57.617,-695.312
1742375400.646,-1000.0,273.926,-7.324,-1000.0
1742375400.65,-934.57,301.758,-15.137,-942.383
1742375400.654,-1000.0,169.434,-105.469,-1000.0
1742375400.657,-948.242,121.582,-198.242,-952.637
1742375400.661,-1000.0,216.309,-166.992,-1000.0
1742375400.665,-874.023,329.102,-64.453,-885.254
1742375400.669,516.113,480.957,-26.367,450.684
1742375400.673,999.512,403.32,-44.434,999.512
1742375400.63,999.512,497.07,55.664,999.512
1742375400.634,938.477,271.973,-21.973,979.98
1742375400.638,939.453,197.266,-65.43,641.602
1742375400.642,-369.629,146.484,-57.617,-695.312
1742375400.646,-1000.0,273.926,-7.324,-1000.0
1742375400.65,-934.57,301.758,-15.137,-942.383
1742375400.654,-1000.0,169.434,-105.469,-1000.0
1742375400.657,-948.242,121.582,-198.242,-952.637
1742375400.661,-1000.0,216.309,-166.992,-1000.0
1742375400.665,-874.023,329.102,-64.453,-885.254
1742375400.669,516.113,480.957,-26.367,450.684
1742375400.673,999.512,403.32,-44.434,999.512
1742375400.675,999.512,264.16,-136.23,981.934
1742375400.679,167.969,86.914,-180.176,-79.59
1742375400.683,-1000.0,104.004,-115.723,-1000.0
1742375400.687,-979.98,284.668,-20.02,-955.566
1742375400.691,-976.074,307.617,9.766,-993.164
1742375400.695,-943.359,293.457,-83.984,-937.988
1742375400.699,-1000.0,213.379,-103.516,-1000.0
1742375400.702,-220.703,445.312,8.301,-255.859
1742375400.706,999.512,493.652,2.441,999.512
1742375400.71,887.207,282.715,-55.176,897.949
1742375400.714,999.512,269.531,-139.16,999.512
1742375400.718,192.871,43.945,-205.566,155.273
1742375400.675,999.512,264.16,-136.23,981.934
1742375400.679,167.969,86.914,-180.176,-79.59
1742375400.683,-1000.0,104.004,-115.723,-1000.0
1742375400.687,-979.98,284.668,-20.02,-955.566
1742375400.691,-976.074,307.617,9.766,-993.164
1742375400.695,-943.359,293.457,-83.984,-937.988
1742375400.699,-1000.0,213.379,-103.516,-1000.0
1742375400.702,-220.703,445.312,8.301,-255.859
1742375400.706,999.512,493.652,2.441,999.512
1742375400.71,887.207,282.715,-55.176,897.949
1742375400.714,999.512,269.531,-139.16,999.512
1742375400.718,192.871,43.945,-205.566,155.273
1742375400.675,999.512,264.16,-136.23,981.934
1742375400.679,167.969,86.914,-180.176,-79.59
1742375400.683,-1000.0,104.004,-115.723,-1000.0
1742375400.687,-979.98,284.668,-20.02,-955.566
1742375400.691,-976.074,307.617,9.766,-993.164
1742375400.695,-943.359,293.457,-83.984,-937.988
1742375400.699,-1000.0,213.379,-103.516,-1000.0
1742375400.702,-220.703,445.312,8.301,-255.859
1742375400.706,999.512,493.652,2.441,999.512
1742375400.71,887.207,282.715,-55.176,897.949
1742375400.714,999.512,269.531,-139.16,999.512
1742375400.718,192.871,43.945,-205.566,155.273
1742375400.72,-1000.0,74.707,-99.121,-1000.0
1742375400.724,-1000.0,280.762,9.277,-1000.0
1742375400.728,-193.848,545.898,-13.184,-114.746
1742375400.732,999.512,595.215,-78.613,999.512
1742375400.736,950.195,259.766,-117.188,941.406
1742375400.74,950.195,358.887,-42.969,952.637
1742375400.744,899.902,311.035,25.879,902.344
1742375400.747,999.512,264.648,2.93,999.512
1742375400.751,413.086,117.188,-82.52,334.473
1742375400.755,-979.004,-25.391,-136.23,-1000.0
1742375400.759,-1000.0,196.777,-28.32,-1000.0
1742375400.763,-954.59,328.613,100.098,-960.938
1742375400.72,-1000.0,74.707,-99.121,-1000.0
