timestamps,TP9,AF7,AF8,TP10
1742374239.003,-271.973,-395.996,401.367,967.285
1742374239.007,999.512,999.512,941.406,966.797
1742374239.011,935.059,926.758,854.98,966.797
1742374239.015,999.512,999.512,80.078,966.797
1742374239.019,-434.57,-288.086,-348.633,967.285
1742374239.023,-324.707,-340.82,522.949,966.797
1742374239.027,999.512,999.512,999.512,966.797
1742374239.03,996.094,999.512,999.023,966.797
1742374239.034,863.281,451.66,644.531,966.797
1742374239.038,-695.801,-1000.0,-13.672,966.797
1742374239.042,-310.547,-245.117,541.992,966.797
1742374239.046,999.512,999.512,999.512,966.797
1742374239.05,951.66,725.098,987.793,966.797
1742374239.054,967.285,999.512,987.305,966.797
1742374239.058,999.512,987.793,694.824,966.797
1742374239.061,20.02,-61.035,-166.992,966.797
1742374239.065,-1000.0,-1000.0,-75.195,966.797
1742374239.069,151.367,-93.75,698.73,966.797
1742374239.073,999.512,999.512,933.105,966.797
1742374239.077,999.512,999.512,434.57,966.797
1742374239.05,951.66,725.098,987.793,966.797
1742374239.054,967.285,999.512,987.305,966.797
1742374239.058,999.512,987.793,694.824,966.797
1742374239.061,20.02,-61.035,-166.992,966.797
1742374239.065,-1000.0,-1000.0,-75.195,966.797
1742374239.069,151.367,-93.75,698.73,966.797
1742374239.073,999.512,999.512,933.105,966.797
1742374239.077,999.512,999.512,434.57,966.797
1742374239.078,81.543,183.594,-660.645,966.797
1742374239.082,-1000.0,-1000.0,-713.379,966.797
1742374239.086,-184.082,-234.863,208.008,966.797
1742374239.09,992.676,985.84,624.512,966.797
1742374239.094,999.512,999.512,146.484,966.797
1742374239.098,193.848,224.609,-794.922,966.797
1742374239.102,-1000.0,-1000.0,-832.031,966.797
1742374239.105,-348.633,-307.617,-139.648,968.262
1742374239.109,999.512,999.512,154.785,964.355
1742374239.113,901.855,999.512,-337.891,904.785
1742374239.117,-389.16,-73.73,-959.961,999.512
1742374239.121,-1000.0,-1000.0,-960.938,16.113
1742374239.125,-719.727,-845.703,-623.047,-408.203
1742374239.129,583.496,429.199,28.32,939.941
1742374239.133,999.512,999.512,-29.297,999.512
1742374239.137,31.25,120.605,-824.219,189.941
1742374239.141,-1000.0,-999.023,-1000.0,-981.934
1742374239.145,-1000.0,-1000.0,-590.332,-1000.0
1742374239.149,-263.184,-244.629,262.207,-252.441
1742374239.152,999.512,999.512,51.758,999.512
1742374239.156,170.41,169.434,-819.824,170.898
1742374239.16,-1000.0,-1000.0,-1000.0,-1000.0
1742374239.164,-977.051,-971.68,-570.801,-977.051
1742374239.168,-973.145,-1000.0,337.891,-973.145
1742374239.125,-719.727,-845.703,-623.047,-408.203
1742374239.129,583.496,429.199,28.32,939.941
1742374239.133,999.512,999.512,-29.297,999.512
1742374239.137,31.25,120.605,-824.219,189.941
1742374239.141,-1000.0,-999.023,-1000.0,-981.934
1742374239.145,-1000.0,-1000.0,-590.332,-1000.0
1742374239.149,-263.184,-244.629,262.207,-252.441
1742374239.152,999.512,999.512,51.758,999.512
1742374239.156,170.41,169.434,-819.824,170.898
1742374239.16,-1000.0,-1000.0,-1000.0,-1000.0
1742374239.164,-977.051,-971.68,-570.801,-977.051
1742374239.168,-973.145,-1000.0,337.891,-973.145
1742374239.169,-1000.0,-731.934,350.586,-1000.0
1742374239.173,-1000.0,-748.535,-625.488,-1000.0
1742374239.177,-924.805,-1000.0,-1000.0,-1000.0
1742374239.181,-1000.0,-1000.0,-736.816,-1000.0
1742374239.185,-433.594,7.324,-75.195,-1000.0
1742374239.189,999.512,999.512,55.664,-1000.0
1742374239.193,-89.844,136.23,-663.086,-1000.0
1742374239.196,-1000.0,-1000.0,-1000.0,-1000.0
1742374239.2,-937.012,-980.469,-1000.0,-1000.0
1742374239.204,-993.652,-973.633,-651.367,-1000.0
1742374239.208,-1000.0,-1000.0,-265.137,-1000.0
1742374239.212,-1000.0,-1000.0,-737.305,-1000.0
1742374239.169,-1000.0,-731.934,350.586,-1000.0
1742374239.173,-1000.0,-748.535,-625.488,-1000.0
1742374239.177,-924.805,-1000.0,-1000.0,-1000.0
1742374239.181,-1000.0,-1000.0,-736.816,-1000.0
1742374239.185,-433.594,7.324,-75.195,-1000.0
1742374239.189,999.512,999.512,55.664,-1000.0
1742374239.193,-89.844,136.23,-663.086,-1000.0
1742374239.196,-1000.0,-1000.0,-1000.0,-1000.0
1742374239.2,-937.012,-980.469,-1000.0,-1000.0
1742374239.204,-993.652,-973.633,-651.367,-1000.0
1742374239.208,-1000.0,-1000.0,-265.137,-1000.0
1742374239.212,-1000.0,-1000.0,-737.305,-1000.0
1742374239.169,-1000.0,-731.934,350.586,-1000.0
1742374239.173,-1000.0,-748.535,-625.488,-1000.0
1742374239.177,-924.805,-1000.0,-1000.0,-1000.0
1742374239.181,-1000.0,-1000.0,-736.816,-1000.0
1742374239.185,-433.594,7.324,-75.195,-1000.0
1742374239.189,999.512,999.512,55.664,-1000.0
1742374239.193,-89.844,136.23,-663.086,-1000.0
1742374239.196,-1000.0,-1000.0,-1000.0,-1000.0
1742374239.2,-937.012,-980.469,-1000.0,-1000.0
1742374239.204,-993.652,-973.633,-651.367,-1000.0
1742374239.208,-1000.0,-1000.0,-265.137,-1000.0
1742374239.212,-1000.0,-1000.0,-737.305,-1000.0
1742374239.693,965.332,678.711,999.512,966.797
