timestamps,TP9,AF7,AF8,TP10
1741687719.677,-636.719,-211.426,-131.836,-668.945
1741687719.681,-1000.0,-146.484,-154.297,-1000.0
1741687719.685,-159.668,25.879,-168.945,-175.781
1741687719.689,967.285,46.387,-158.691,982.91
1741687719.693,999.512,-55.176,-134.277,999.512
1741687719.697,150.879,-90.332,-117.188,44.922
1741687719.701,-1000.0,-189.941,-126.465,-1000.0
1741687719.704,-732.422,-111.328,-156.738,-672.852
1741687719.708,633.301,55.664,-152.832,671.875
1741687719.712,999.512,-9.766,-123.047,999.512
1741687719.716,175.781,-158.203,-120.117,96.68
1741687719.72,-1000.0,-148.926,-128.418,-1000.0
1741687719.722,-447.754,57.129,-152.832,-419.922
1741687719.726,898.438,79.102,-149.902,906.25
1741687719.73,999.512,-29.785,-116.211,999.512
1741687719.734,190.43,-154.297,-108.887,118.652
1741687719.738,-1000.0,-167.48,-130.859,-1000.0
1741687719.742,-807.617,62.012,-163.574,-768.555
1741687719.746,562.5,97.656,-163.086,590.332
1741687719.749,999.512,-58.594,-152.344,999.512
1741687719.753,108.887,-165.039,-159.668,16.113
1741687719.757,-1000.0,-146.484,-169.922,-1000.0
1741687719.761,-810.547,-18.066,-180.176,-768.066
1741687719.765,526.367,77.148,-171.875,541.016
1741687719.722,-447.754,57.129,-152.832,-419.922
1741687719.726,898.438,79.102,-149.902,906.25
1741687719.73,999.512,-29.785,-116.211,999.512
1741687719.734,190.43,-154.297,-108.887,118.652
1741687719.738,-1000.0,-167.48,-130.859,-1000.0
1741687719.742,-807.617,62.012,-163.574,-768.555
1741687719.746,562.5,97.656,-163.086,590.332
1741687719.749,999.512,-58.594,-152.344,999.512
1741687719.753,108.887,-165.039,-159.668,16.113
1741687719.757,-1000.0,-146.484,-169.922,-1000.0
1741687719.761,-810.547,-18.066,-180.176,-768.066
1741687719.765,526.367,77.148,-171.875,541.016
1741687719.768,999.512,33.203,-142.578,999.512
1741687719.772,156.25,-134.277,-132.812,168.457
1741687719.776,-1000.0,-177.734,-152.832,-1000.0
1741687719.78,-1000.0,-72.266,-179.199,-1000.0
1741687719.784,-90.82,38.086,-187.988,-45.898
1741687719.788,999.512,124.023,-164.551,999.512
1741687719.792,484.375,-51.758,-136.719,450.195
1741687719.795,-868.652,-225.586,-144.531,-870.605
1741687719.799,-1000.0,-131.348,-168.457,-1000.0
1741687719.803,-227.051,65.43,-175.781,-174.316
1741687719.807,999.512,106.934,-137.207,999.512
1741687719.811,423.828,-106.445,-106.445,391.113
1741687719.768,999.512,33.203,-142.578,999.512
1741687719.772,156.25,-134.277,-132.812,168.457
1741687719.776,-1000.0,-177.734,-152.832,-1000.0
1741687719.78,-1000.0,-72.266,-179.199,-1000.0
1741687719.784,-90.82,38.086,-187.988,-45.898
1741687719.788,999.512,124.023,-164.551,999.512
1741687719.792,484.375,-51.758,-136.719,450.195
1741687719.795,-868.652,-225.586,-144.531,-870.605
1741687719.799,-1000.0,-131.348,-168.457,-1000.0
1741687719.803,-227.051,65.43,-175.781,-174.316
1741687719.807,999.512,106.934,-137.207,999.512
1741687719.811,423.828,-106.445,-106.445,391.113
1741687719.812,-927.246,-146.484,-125.488,-934.57
1741687719.816,-1000.0,-64.941,-154.297,-1000.0
1741687719.82,-224.609,41.504,-167.969,-192.383
1741687719.824,999.512,52.246,-162.109,999.512
1741687719.828,830.078,-99.121,-142.578,745.605
1741687719.832,-505.859,-113.77,-133.789,-574.219
1741687719.836,-1000.0,-99.121,-142.09,-1000.0
1741687719.839,-189.941,62.5,-163.086,-211.914
1741687719.843,999.512,123.047,-148.438,999.512
1741687719.847,956.543,-69.824,-112.793,879.883
1741687719.851,-287.109,-150.879,-109.863,-379.883
1741687719.855,-1000.0,-138.672,-132.812,-1000.0
1741687719.857,-261.23,64.453,-168.457,-272.461
1741687719.861,965.82,135.742,-167.969,980.469
1741687719.865,999.512,-31.25,-144.043,999.512
1741687719.869,-45.898,-154.785,-139.648,-133.301
1741687719.873,-1000.0,-150.879,-143.555,-1000.0
1741687719.877,-332.52,117.188,-164.551,-329.102
1741687719.881,999.512,180.176,-166.992,999.512
1741687719.884,870.605,-117.676,-151.367,781.738
