timestamps,TP9,AF7,AF8,TP10
1741690160.822,-916.504,-45.898,26.367,-974.609
1741690160.826,535.156,35.156,84.473,466.309
1741690160.83,999.512,34.18,102.051,999.512
1741690160.834,265.625,-52.734,21.484,380.371
1741690160.837,-1000.0,-65.43,-9.766,-908.691
1741690160.841,-967.773,-8.789,27.344,-1000.0
1741690160.845,391.113,13.672,39.062,276.367
1741690160.849,999.512,-24.414,53.711,999.512
1741690160.853,753.418,-20.508,49.316,741.699
1741690160.855,-617.188,-27.344,2.441,-614.258
1741690160.859,-1000.0,-25.879,-13.672,-1000.0
1741690160.863,57.129,-1.953,52.246,-113.77
1741690160.867,999.512,-3.418,56.152,999.512
1741690160.871,770.996,-60.547,9.766,789.062
1741690160.875,-573.242,-85.449,-9.277,-597.656
1741690160.879,-1000.0,-34.668,-35.156,-1000.0
1741690160.882,-769.531,-20.02,-50.293,-798.34
1741690160.886,723.633,-22.949,-17.578,681.152
1741690160.89,936.035,-36.133,-15.625,940.918
1741690160.894,-606.445,-56.152,-30.762,-609.863
1741690160.898,-1000.0,-56.152,-25.391,-1000.0
1741690160.902,-828.125,-39.062,-24.414,-832.031
1741690160.906,631.348,-8.301,9.766,606.934
1741690160.91,999.512,-70.801,7.812,999.512
1741690160.914,-520.508,-129.883,-53.223,-461.426
1741690160.918,-1000.0,-93.75,-71.777,-1000.0
1741690160.922,-785.156,-52.246,-44.434,-809.082
1741690160.926,658.691,-34.668,4.883,615.723
1741690160.929,999.512,-39.062,12.207,999.512
1741690160.933,-440.43,-72.266,-53.223,-373.047
1741690160.937,-1000.0,-104.004,-98.145,-1000.0
1741690160.941,-818.848,-66.895,-88.867,-817.871
1741690160.945,512.207,10.254,-7.324,517.09
1741690160.902,-828.125,-39.062,-24.414,-832.031
1741690160.906,631.348,-8.301,9.766,606.934
1741690160.91,999.512,-70.801,7.812,999.512
1741690160.914,-520.508,-129.883,-53.223,-461.426
1741690160.918,-1000.0,-93.75,-71.777,-1000.0
1741690160.922,-785.156,-52.246,-44.434,-809.082
1741690160.926,658.691,-34.668,4.883,615.723
1741690160.929,999.512,-39.062,12.207,999.512
1741690160.933,-440.43,-72.266,-53.223,-373.047
1741690160.937,-1000.0,-104.004,-98.145,-1000.0
1741690160.941,-818.848,-66.895,-88.867,-817.871
1741690160.945,512.207,10.254,-7.324,517.09
1741690160.961,999.512,-41.504,16.602,999.512
1741690160.965,108.887,-62.988,-39.062,185.059
1741690160.969,-1000.0,-55.664,-59.082,-985.84
1741690160.973,-957.52,-48.34,-61.523,-1000.0
1741690160.977,348.633,24.902,-36.621,233.887
1741690160.981,999.512,49.316,17.09,999.512
1741690160.985,521.484,-27.832,-20.02,550.293
1741690160.988,-909.18,-71.289,-83.984,-858.398
1741690160.992,-987.305,-27.832,-69.824,-1000.0
1741690160.996,448.73,34.668,-18.555,369.141
1741690161.0,999.512,24.414,30.762,999.512
1741690161.004,658.691,-56.152,17.578,691.895
1741690161.006,-759.277,-71.777,-49.316,-692.871
1741690161.01,-1000.0,-42.48,-77.637,-1000.0
1741690161.014,285.156,-3.418,-57.617,156.25
1741690161.018,999.512,5.371,-10.254,999.512
1741690161.022,757.812,-50.781,-11.719,778.32
1741690161.026,-634.277,-91.797,-32.227,-618.652
1741690161.03,-1000.0,-39.062,-7.324,-1000.0
1741690161.033,115.723,4.395,15.625,-26.367
1741690161.037,999.512,-34.18,59.082,999.512
1741690161.041,812.988,-75.684,23.926,827.637
1741690161.045,-581.055,-83.984,-83.008,-587.891
1741690161.049,-1000.0,-73.73,-66.895,-1000.0
1741690161.006,-759.277,-71.777,-49.316,-692.871
1741690161.01,-1000.0,-42.48,-77.637,-1000.0
1741690161.014,285.156,-3.418,-57.617,156.25
1741690161.018,999.512,5.371,-10.254,999.512
1741690161.022,757.812,-50.781,-11.719,778.32
1741690161.026,-634.277,-91.797,-32.227,-618.652
1741690161.03,-1000.0,-39.062,-7.324,-1000.0
1741690161.033,115.723,4.395,15.625,-26.367
1741690161.037,999.512,-34.18,59.082,999.512
1741690161.041,812.988,-75.684,23.926,827.637
1741690161.045,-581.055,-83.984,-83.008,-587.891
1741690161.049,-1000.0,-73.73,-66.895,-1000.0
1741690161.006,-759.277,-71.777,-49.316,-692.871
1741690161.01,-1000.0,-42.48,-77.637,-1000.0
1741690161.014,285.156,-3.418,-57.617,156.25
1741690161.018,999.512,5.371,-10.254,999.512
1741690161.022,757.812,-50.781,-11.719,778.32
1741690161.026,-634.277,-91.797,-32.227,-618.652
1741690161.03,-1000.0,-39.062,-7.324,-1000.0
1741690161.033,115.723,4.395,15.625,-26.367
1741690161.037,999.512,-34.18,59.082,999.512
1741690161.041,812.988,-75.684,23.926,827.637
1741690161.045,-581.055,-83.984,-83.008,-587.891
1741690161.049,-1000.0,-73.73,-66.895,-1000.0
1741690161.051,15.137,-53.223,-27.832,-112.793
1741690161.055,999.512,-49.805,3.418,999.512
1741690161.059,873.047,-47.363,53.711,939.453
1741690161.063,-448.242,-63.965,3.906,-365.723
1741690161.067,-1000.0,-60.059,-17.09,-1000.0
1741690161.071,-375.977,-5.371,40.039,-438.477
1741690161.075,969.727,-14.648,53.711,904.297
1741690161.078,885.254,-70.312,58.105,947.266
1741690161.082,-532.227,-92.285,1.953,-457.52
1741690161.086,-1000.0,-85.449,-50.781,-1000.0
1741690161.09,-724.609,-49.316,-19.043,-751.953
1741690161.094,708.008,-2.93,41.504,645.02
1741690161.095,999.512,-6.348,54.688,999.512
1741690161.099,-371.094,-71.777,-23.926,-261.719
1741690161.103,-1000.0,-80.566,-46.387,-1000.0
1741690161.107,-773.926,-26.855,5.371,-777.832
1741690161.111,621.582,-43.945,51.27,599.121
1741690161.115,999.512,-70.312,55.664,999.512
1741690161.119,-177.246,-128.418,-18.555,0.0
1741690161.122,-1000.0,-137.207,-45.898,-1000.0
1741690161.126,-783.691,-42.48,12.207,-814.941
1741690161.13,551.27,-22.461,40.039,558.594
1741690161.134,999.512,-59.57,44.922,999.512
1741690161.138,431.152,-54.199,43.945,479.98
1741690161.095,999.512,-6.348,54.688,999.512
1741690161.099,-371.094,-71.777,-23.926,-261.719
1741690161.103,-1000.0,-80.566,-46.387,-1000.0
1741690161.107,-773.926,-26.855,5.371,-777.832
1741690161.111,621.582,-43.945,51.27,599.121
1741690161.115,999.512,-70.312,55.664,999.512
1741690161.119,-177.246,-128.418,-18.555,0.0
1741690161.122,-1000.0,-137.207,-45.898,-1000.0
1741690161.126,-783.691,-42.48,12.207,-814.941
1741690161.13,551.27,-22.461,40.039,558.594
1741690161.134,999.512,-59.57,44.922,999.512
1741690161.138,431.152,-54.199,43.945,479.98
1741690161.141,-920.41,-74.707,21.484,-857.422
1741690161.145,-923.828,-70.801,12.207,-880.371
1741690161.149,390.625,-20.996,28.809,349.121
1741690161.153,999.512,-19.043,25.879,999.512
1741690161.157,444.336,-84.473,-30.273,506.348
1741690161.161,-894.043,-88.867,-52.246,-830.078
1741690161.165,-1000.0,-91.797,-71.777,-1000.0
1741690161.168,156.738,-64.941,-73.242,0.488
1741690161.172,999.512,-10.742,-27.344,999.512
1741690161.176,733.398,-33.691,-50.781,751.953
1741690161.18,-706.055,-69.824,-96.68,-680.176
1741690161.184,-1000.0,-77.637,-64.453,-1000.0
1741690161.204,236.328,-35.645,-5.371,67.871
