Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742384375681,0, 0,55,B22099,Group 4,,,,,,
1742384027447,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742384087344,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742384089153,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742384103243,,,,,,ItemPicked,Item monitor Picked.,9.711272 0.6857316 -4.121085,270.028 74.97537 0,0,False
1742384108234,,,,,,ItemObserved,Observed monitor,9.710178 1.210891 -4.084917,273.355 324.3101 106.2976,0,False
1742384109203,,,,,,ItemDropped,Item monitor Dropped.,9.721215 0.6801226 -4.108014,273.6602 0.1529753 69.87944,0,False
1742384119152,,,,,,ItemPicked,Item spiral notebook Picked.,8.175765 0.6981292 -4.093028,359.9737 348.0291 0.00195202,0,False
1742384124158,,,,,,ItemObserved,Observed spiral notebook,8.145227 0.8268084 -3.921817,3.842962 348.733 1.378056,0,False
1742384124503,,,,,,ItemDropped,Item spiral notebook Dropped.,8.186267 0.7151259 -4.105787,4.311116 348.3705 359.0611,0,False
1742384127969,,,,,,ItemPicked,Item PencilLightBlue Picked.,7.282726 0.6885676 -3.876265,272.0634 308.1501 91.54417,0,False
1742384132977,,,,,,ItemObserved,Observed PencilLightBlue,7.424093 0.7693248 -3.897791,279.8337 18.81072 343.5168,0,False
1742384133476,,,,,,ItemDropped,Item PencilLightBlue Dropped.,7.479675 0.7817086 -4.047186,278.9448 27.0443 328.4483,0,False
1742384134933,,,,,,ItemPicked,Item Cup Picked.,7.184901 0.7292557 -3.897923,0.113872 22.30355 0.1368605,0,False
1742384139939,,,,,,ItemObserved,Observed Cup,7.322146 0.7315534 -3.710518,86.01218 268.5644 247.4637,0,False
1742384140540,,,,,,ItemDropped,Item Cup Dropped.,7.166819 0.7474874 -3.769929,3.045958 53.90349 353.0123,0,False
1742384146679,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742384165132,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742384165132,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742384165141,,,,,,BookPlaced,Book placed on the shelf.,-4.452049 0.8425679 0.282143,359.8883 0.004117492 359.9066,0,False
1742384165141,,,,,,BookPlaced,Book placed on the shelf.,-4.440287 0.8426213 0.3557722,359.9022 359.9863 359.9152,0,False
1742384165141,,,,,,BookPlaced,Book placed on the shelf.,-4.438039 0.8426113 0.2602729,359.8885 -0.003791471 359.927,0,False
1742384165141,,,,,,BookPlaced,Book placed on the shelf.,-4.463382 0.8425725 0.2202269,359.8872 359.9782 359.9202,0,False
1742384165141,,,,,,BookPlaced,Book placed on the shelf.,-4.435453 0.1706837 0.3262402,359.9209 0.0008053484 359.9366,0,False
1742384165141,,,,,,BookPlaced,Book placed on the shelf.,-4.434083 0.1706494 0.3563854,359.9113 -0.003480507 359.9081,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.460675 0.8425632 0.1804647,359.8873 359.9791 359.9268,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.425812 0.1706742 0.2112319,359.9279 0.005544345 359.9648,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.423769 0.1706463 0.1806644,359.925 0.004478585 359.9613,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.423422 0.1706993 0.3769979,359.9178 -0.0005199138 359.925,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.421213 0.1707084 0.2431459,359.9502 0.007643518 359.9673,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.41927 0.1707343 0.2982489,359.9319 0.006138149 359.9635,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.403461 0.1706213 0.1519021,359.9235 0.003167172 359.957,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.42405 0.8446611 0.1410095,0 0 0,0,False
1742384165142,,,,,,BookPlaced,Book placed on the shelf.,-4.402621 0.8426066 0.3130933,359.8917 359.9771 359.9024,0,False
1742384165144,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.506276 0.2368213,0 0 0,0,False
1742384165144,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.5100431 0.291341,0 0 0,0,False
1742384165144,,,,,,BookPlaced,Book placed on the shelf.,-4.395005 0.5021223 0.1795296,0.1239223 359.4517 0.3590512,0,False
1742384165144,,,,,,BookPlaced,Book placed on the shelf.,-4.330046 0.4885312 0.1413483,359.719 359.8519 359.8919,0,False
1742384165144,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742384165147,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742384165149,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742384165152,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742384165155,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742384165157,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
