Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742206238807,30, 6,39,B22108,Group 2,,,,,,
1742205871179,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742205899596,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742205906276,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742205924498,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742205926519,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742205961129,,,,,,ItemPicked,Item Book_42 Picked.,4.504169 0.7161545 -0.119512,270 359.1682 0,0,False
1742205967014,,,,,,ItemDropped,Item Book_42 Dropped.,11.80887 0.8797831 -1.340787,296.2107 307.1714 239.5621,0,False
1742205975364,,,,,,ItemPicked,Item Book_07 Picked.,4.474871 0.7161515 -2.996313,270 353.4831 0,0,False
1742205981092,,,,,,ItemDropped,Item Book_07 Dropped.,11.32267 0.889217 -1.347299,329.1229 353.0615 166.3947,0,False
1742205983503,,,,,,ItemPicked,Item Book_07 Picked.,11.71165 0.0070429 -1.60043,89.98022 8.935943 0,0,False
1742205985824,,,,,,ItemDropped,Item Book_07 Dropped.,11.99519 0.9723711 -1.189817,35.48114 122.9335 124.8751,0,False
1742205993220,,,,,,ItemPicked,Item Book_10 Picked.,4.570456 0.7161553 -1.580771,270 356.5027 0,0,False
1742205999717,,,,,,ItemDropped,Item Book_10 Dropped.,12.04821 0.8856185 -1.34847,285.5189 302.442 187.4655,0,False
1742206012374,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742206027755,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742206027755,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742206027761,,,,,,BookPlaced,Book placed on the shelf.,-4.451982 0.8426308 0.2821135,359.9041 359.9847 359.9342,0,False
1742206027762,,,,,,BookPlaced,Book placed on the shelf.,-4.440264 0.8426605 0.3557431,359.9134 359.9802 359.9294,0,False
